date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:51	16/16	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2014:08:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/litespeed-cache/guest.vary.php	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/litespeed-cache/guest.vary.html	(from https://api-report1.aoi-gadget.icu/)
23:08:51	1903/1903	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2013%20Feb%202025%2014:06:28%20GMT	https://api-report1.aoi-gadget.icu/comments/feed/	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/comments/feed/index.html	(from https://api-report1.aoi-gadget.icu/)
23:08:52	8484/8484	---M--	200	added ('OK')	application/x-font-woff2	date:Mon,%2002%20Dec%202024%2002:13:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoon.woff2?fq24x	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoonfbd9.woff2	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:52	16036/16036	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2002%20Dec%202024%2002:13:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoon.ttf?fq24x	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoonfbd9.ttf	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:52	376280/376280	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2014:08:51%20GMT	https://api-report1.aoi-gadget.icu/wp-json/	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-json/index.html	(from https://api-report1.aoi-gadget.icu/)
23:08:52	16112/16112	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2002%20Dec%202024%2002:13:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoon.woff?fq24x	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoonfbd9.woff	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:52	48865/48865	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Dec%202024%2002:13:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoon.svg?fq24x	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/themes/swell/assets/fonts/icomoonfbd9.svg	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:52	2940/2940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2003%20Dec%202024%2007:21:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon.eot?9vslrt03	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon8a51.eot	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:53	1564/1564	---M--	200	added ('OK')	application/x-font-woff2	date:Tue,%2003%20Dec%202024%2007:21:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon.woff2?9vslrt03	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon8a51.woff2	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:53	2776/2776	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2003%20Dec%202024%2007:21:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon.ttf?9vslrt03	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon8a51.ttf	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:53	72579/72579	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/portfolio/	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/portfolio/index.html	(from https://api-report1.aoi-gadget.icu/)
23:08:53	2852/2852	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2003%20Dec%202024%2007:21:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon.woff?9vslrt03	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon8a51.woff	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:53	6795/6795	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Dec%202024%2007:21:50%20GMT	https://api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon.svg?9vslrt03	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/plugins/useful-blocks/assets/fonts/icomoon8a51.svg	(from https://api-report1.aoi-gadget.icu/wp-content/litespeed/ucss/7a219f5333967f8232d72ac2ef3af29c.css?ver=e1f3c)
23:08:54	114689/114689	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/d3ef1c7c62692d215e434f454ebc93f4.css?ver=c93f4	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/d3ef1c7c62692d215e434f454ebc93f491a8.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:54	4115/4115	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/22c7a4dc40c2106e5fe017e12c61a1bb.css?ver=1a1bb	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/22c7a4dc40c2106e5fe017e12c61a1bb90e1.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:54	83256/83256	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/e22ff34d046b26df5c1e1c4da6107b4a.css?ver=07b4a	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/e22ff34d046b26df5c1e1c4da6107b4ad889.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:54	72230/72230	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/338ad4849e0da7680c658112d3bf7e9a.css?ver=f7e9a	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/338ad4849e0da7680c658112d3bf7e9a8642.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:54	2069/2069	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/35c38f2d494f4be3f712c207279b6cbd.css?ver=b6cbd	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/35c38f2d494f4be3f712c207279b6cbd2019.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:55	1116/1116	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/2350ba761eef10f51a63ac01821b1c11.css?ver=b1c11	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/2350ba761eef10f51a63ac01821b1c11eb03.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:55	25987/25987	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/46a2d25649b9f32ca6ed2eb4a3bdd247.css?ver=dd247	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/46a2d25649b9f32ca6ed2eb4a3bdd2471e70.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:55	17185/17185	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Feb%202025%2014:08:54%20GMT	https://api-report1.aoi-gadget.icu/wp-json/wp/v2/pages/6	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-json/wp/v2/pages/6.json	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:55	455/455	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/61db43abda7aeaa4c8e4241f9c117974.css?ver=17974	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/61db43abda7aeaa4c8e4241f9c117974d2de.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	76718/76718	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Dec%202024%2002:40:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/a8003e8dc84ae944df37842c02a47ee6-1024x477.png	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/a8003e8dc84ae944df37842c02a47ee6-1024x477.png	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Feb%202025%2014:08:55%20GMT	https://api-report1.aoi-gadget.icu/?p=6	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/index42dc.html	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	96206/96206	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202024%2004:20:10%20GMT	https://api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/9cbc23a38eb594395600e10e255947f6-1024x666.png	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/9cbc23a38eb594395600e10e255947f6-1024x666.png	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	85183/85183	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2002:58:56%20GMT	https://api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/9uCYSBg8QL6BrUNX2G7P9A-1024x854.jpg	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/9uCYSBg8QL6BrUNX2G7P9A-1024x854.jpg	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	53296/53296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2002:48:54%20GMT	https://api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/image-3-1-1024x518.jpg	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/image-3-1-1024x518.jpg	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:56	21792/21792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202024%2015:43:19%20GMT	https://api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/wordpress-265132_640.jpg	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/uploads/2024/12/wordpress-265132_640.jpg	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:57	7363/7363	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/css/5fae91244a1e34756809f665efeb1030.css?ver=b1030	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/css/5fae91244a1e34756809f665efeb10309e1e.css	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:57	16951/16951	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/js/7f8832b894441e40ae3b90c29eebe9e0.js?ver=be9e0	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/js/7f8832b894441e40ae3b90c29eebe9e0e71d.js	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:57	12427/12427	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/js/f846c8703e57f66a94b79f48e4071392.js?ver=71392	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/js/f846c8703e57f66a94b79f48e4071392e207.js	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:57	2847/2847	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/js/0e368303eea1c5f37bb880ddfefaab50.js?ver=aab50	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/js/0e368303eea1c5f37bb880ddfefaab50a652.js	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:58	9588/9588	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/js/66ac25c06d9bf10a0b6e3f5344adf4c3.js?ver=df4c3	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/js/66ac25c06d9bf10a0b6e3f5344adf4c38196.js	(from https://api-report1.aoi-gadget.icu/portfolio/)
23:08:58	1279/1279	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2013%20Feb%202025%2014:08:52%20GMT	https://api-report1.aoi-gadget.icu/wp-content/litespeed/js/579c685c6697fafd0d1b09bd45108111.js?ver=08111	C:/My%20Web%20Sites/https___api-report1.aoi-gadget.icu_/api-report1.aoi-gadget.icu/wp-content/litespeed/js/579c685c6697fafd0d1b09bd451081119a1b.js	(from https://api-report1.aoi-gadget.icu/portfolio/)
